year,metric,season,temperature_c,in_common_window,baseline_period,missing_type
1934,max,annual,13.82,TRUE,NA,observed
1935,max,winter,8.44,TRUE,NA,observed
1935,max,spring,12.2,TRUE,NA,observed
1935,max,summer,20.99,TRUE,NA,observed
1935,max,autumn,13.28,TRUE,NA,observed
1935,max,annual,13.34,TRUE,NA,observed
1936,max,winter,5.63,TRUE,NA,observed
1936,max,spring,12.16,TRUE,NA,observed
1936,max,summer,19.37,TRUE,NA,observed
1936,max,autumn,13.09,TRUE,NA,observed
1936,max,annual,12.82,TRUE,NA,observed
1937,max,winter,8,TRUE,NA,observed
1937,max,spring,11.93,TRUE,NA,observed
1937,max,summer,20.04,TRUE,NA,observed
1937,max,autumn,13.16,TRUE,NA,observed
1937,max,annual,13.08,TRUE,NA,observed
1938,max,winter,7.13,TRUE,NA,observed
1938,max,spring,13.75,TRUE,NA,observed
1938,max,summer,19.39,TRUE,NA,observed
1938,max,autumn,14.6,TRUE,NA,observed
1938,max,annual,13.88,TRUE,NA,observed
1939,max,winter,7.35,TRUE,NA,observed
1939,max,spring,12.56,TRUE,NA,observed
1939,max,summer,19.56,TRUE,NA,observed
1939,max,autumn,13.71,TRUE,NA,observed
1939,max,annual,13.21,TRUE,NA,observed
1940,max,winter,4.11,TRUE,NA,observed
1940,max,spring,13.51,TRUE,NA,observed
1940,max,summer,20.42,TRUE,NA,observed
1940,max,autumn,13.43,TRUE,NA,observed
1940,max,annual,12.96,TRUE,NA,observed
1941,max,winter,5.04,TRUE,NA,observed
1941,max,spring,10.83,TRUE,NA,observed
1941,max,summer,20.09,TRUE,NA,observed
1941,max,autumn,13.85,TRUE,NA,observed
1941,max,annual,12.64,TRUE,NA,observed
1942,max,winter,4.93,TRUE,NA,observed
1942,max,spring,12.67,TRUE,NA,observed
1942,max,summer,19.87,TRUE,NA,observed
1942,max,autumn,13.06,TRUE,NA,observed
1942,max,annual,12.74,TRUE,NA,observed
1943,max,winter,8.48,TRUE,NA,observed
1943,max,spring,14.07,TRUE,NA,observed
1943,max,summer,20.03,TRUE,NA,observed
1943,max,autumn,13.65,TRUE,NA,observed
1943,max,annual,13.83,TRUE,NA,observed
1944,max,winter,6.96,TRUE,NA,observed
1944,max,spring,13.43,TRUE,NA,observed
1944,max,summer,19.77,TRUE,NA,observed
1944,max,autumn,12.62,TRUE,NA,observed
1944,max,annual,13.22,TRUE,NA,observed
1945,max,winter,6.32,TRUE,NA,observed
1945,max,spring,14.55,TRUE,NA,observed
1945,max,summer,19.86,TRUE,NA,observed
1945,max,autumn,14.27,TRUE,NA,observed
1945,max,annual,13.91,TRUE,NA,observed
1946,max,winter,7.11,TRUE,NA,observed
1946,max,spring,13.02,TRUE,NA,observed
1946,max,summer,18.81,TRUE,NA,observed
1946,max,autumn,13.49,TRUE,NA,observed
1946,max,annual,13.01,TRUE,NA,observed
1947,max,winter,3.71,TRUE,NA,observed
1947,max,spring,12.48,TRUE,NA,observed
1947,max,summer,21.78,TRUE,NA,observed
1947,max,autumn,14.7,TRUE,NA,observed
1947,max,annual,13.33,TRUE,NA,observed
1948,max,winter,7.63,TRUE,NA,observed
1948,max,spring,14.46,TRUE,NA,observed
1948,max,summer,18.71,TRUE,NA,observed
1948,max,autumn,13.76,TRUE,NA,observed
1948,max,annual,13.74,TRUE,NA,observed
1949,max,winter,8.7,TRUE,NA,observed
1949,max,spring,12.97,TRUE,NA,observed
1949,max,summer,21.68,TRUE,NA,observed
1949,max,autumn,14.99,TRUE,NA,observed
1949,max,annual,14.62,TRUE,NA,observed
1950,max,winter,7.86,TRUE,NA,observed
1950,max,spring,12.78,TRUE,NA,observed
1950,max,summer,20.1,TRUE,NA,observed
1950,max,autumn,12.47,TRUE,NA,observed
1950,max,annual,12.91,TRUE,NA,observed
1951,max,winter,5.32,TRUE,NA,observed
1951,max,spring,10.68,TRUE,NA,observed
1951,max,summer,19.36,TRUE,NA,observed
1951,max,autumn,14,TRUE,NA,observed
1951,max,annual,12.8,TRUE,NA,observed
1952,max,winter,6.86,TRUE,NA,observed
1952,max,spring,13.91,TRUE,NA,observed
1952,max,summer,19.89,TRUE,NA,observed
1952,max,autumn,11.1,TRUE,NA,observed
1952,max,annual,12.72,TRUE,NA,observed
1953,max,winter,6.15,TRUE,NA,observed
1953,max,spring,13.01,TRUE,NA,observed
1953,max,summer,19.55,TRUE,NA,observed
1953,max,autumn,14.16,TRUE,NA,observed
1953,max,annual,13.55,TRUE,NA,observed
1954,max,winter,6.74,TRUE,NA,observed
1954,max,spring,12.22,TRUE,NA,observed
1954,max,summer,17.61,TRUE,NA,observed
1954,max,autumn,13.88,TRUE,NA,observed
1954,max,annual,12.66,TRUE,NA,observed
1955,max,winter,6.19,TRUE,NA,observed
1955,max,spring,11.37,TRUE,NA,observed
1955,max,summer,21.5,TRUE,NA,observed
1955,max,autumn,13.88,TRUE,NA,observed
1955,max,annual,13.2,TRUE,NA,observed
1956,max,winter,6.01,TRUE,NA,observed
1956,max,spring,12.84,TRUE,NA,observed
1956,max,summer,17.95,TRUE,NA,observed
1956,max,autumn,13.19,TRUE,NA,observed
1956,max,annual,12.47,TRUE,NA,observed
1957,max,winter,8.23,TRUE,NA,observed
1957,max,spring,13.55,TRUE,NA,observed
1957,max,summer,20.15,TRUE,NA,observed
1957,max,autumn,13.02,TRUE,NA,observed
1957,max,annual,13.72,TRUE,NA,observed
1958,max,winter,7.11,TRUE,NA,observed
1958,max,spring,11.23,TRUE,NA,observed
1958,max,summer,19.33,TRUE,NA,observed
1958,max,autumn,13.81,TRUE,NA,observed
1958,max,annual,12.88,TRUE,NA,observed
1959,max,winter,6.29,TRUE,NA,observed
1959,max,spring,14.12,TRUE,NA,observed
1959,max,summer,21.49,TRUE,NA,observed
1959,max,autumn,15.94,TRUE,NA,observed
1959,max,annual,14.65,TRUE,NA,observed
1960,max,winter,7.44,TRUE,NA,observed
1960,max,spring,13.4,TRUE,NA,observed
1960,max,summer,19.85,TRUE,NA,observed
1960,max,autumn,13.51,TRUE,NA,observed
1960,max,annual,13.36,TRUE,NA,observed
1961,max,winter,7.52,TRUE,1961_1990,observed
1961,max,spring,13.98,TRUE,1961_1990,observed
1961,max,summer,19.45,TRUE,1961_1990,observed
1961,max,autumn,14.32,TRUE,1961_1990,observed
1961,max,annual,13.73,TRUE,1961_1990,observed
1962,max,winter,6.48,TRUE,1961_1990,observed
1962,max,spring,10.72,TRUE,1961_1990,observed
1962,max,summer,18.56,TRUE,1961_1990,observed
1962,max,autumn,12.92,TRUE,1961_1990,observed
1962,max,annual,12.18,TRUE,1961_1990,observed
1963,max,winter,2.48,TRUE,1961_1990,observed
1963,max,spring,12.27,TRUE,1961_1990,observed
1963,max,summer,19.09,TRUE,1961_1990,observed
1963,max,autumn,14.08,TRUE,1961_1990,observed
1963,max,annual,12.07,TRUE,1961_1990,observed
1964,max,winter,6.15,TRUE,1961_1990,observed
1964,max,spring,12.42,TRUE,1961_1990,observed
1964,max,summer,19.36,TRUE,1961_1990,observed
1964,max,autumn,14.09,TRUE,1961_1990,observed
1964,max,annual,13.14,TRUE,1961_1990,observed
1965,max,winter,6.06,TRUE,1961_1990,observed
1965,max,spring,12.53,TRUE,1961_1990,observed
1965,max,summer,18.53,TRUE,1961_1990,observed
1965,max,autumn,12.76,TRUE,1961_1990,observed
1965,max,annual,12.57,TRUE,1961_1990,observed
1966,max,winter,6.9,TRUE,1961_1990,observed
1966,max,spring,11.91,TRUE,1961_1990,observed
1966,max,summer,19.12,TRUE,1961_1990,observed
1966,max,autumn,13.16,TRUE,1961_1990,observed
1966,max,annual,12.87,TRUE,1961_1990,observed
1967,max,winter,7.84,TRUE,1961_1990,observed
1967,max,spring,11.89,TRUE,1961_1990,observed
1967,max,summer,19.82,TRUE,1961_1990,observed
1967,max,autumn,13.01,TRUE,1961_1990,observed
1967,max,annual,13.04,TRUE,1961_1990,observed
1968,max,winter,6.19,TRUE,1961_1990,observed
1968,max,spring,12.21,TRUE,1961_1990,observed
1968,max,summer,19.17,TRUE,1961_1990,observed
1968,max,autumn,13.85,TRUE,1961_1990,observed
1968,max,annual,12.73,TRUE,1961_1990,observed
1969,max,winter,5.62,TRUE,1961_1990,observed
1969,max,spring,11.11,TRUE,1961_1990,observed
1969,max,summer,20.23,TRUE,1961_1990,observed
1969,max,autumn,14.14,TRUE,1961_1990,observed
1969,max,annual,12.86,TRUE,1961_1990,observed
1970,max,winter,5.98,TRUE,1961_1990,observed
1970,max,spring,11.65,TRUE,1961_1990,observed
1970,max,summer,20.38,TRUE,1961_1990,observed
1970,max,autumn,14.44,TRUE,1961_1990,observed
1970,max,annual,13.23,TRUE,1961_1990,observed
1971,max,winter,7.02,TRUE,1961_1990,observed
1971,max,spring,12.08,TRUE,1961_1990,observed
1971,max,summer,19.09,TRUE,1961_1990,observed
1971,max,autumn,14.54,TRUE,1961_1990,observed
1971,max,annual,13.41,TRUE,1961_1990,observed
1972,max,winter,7.35,TRUE,1961_1990,observed
1972,max,spring,12.15,TRUE,1961_1990,observed
1972,max,summer,18.29,TRUE,1961_1990,observed
1972,max,autumn,13.1,TRUE,1961_1990,observed
1972,max,annual,12.71,TRUE,1961_1990,observed
1973,max,winter,7.55,TRUE,1961_1990,observed
1973,max,spring,12.3,TRUE,1961_1990,observed
1973,max,summer,20.2,TRUE,1961_1990,observed
1973,max,autumn,13.37,TRUE,1961_1990,observed
1973,max,annual,13.32,TRUE,1961_1990,observed
1974,max,winter,8.27,TRUE,1961_1990,observed
1974,max,spring,12.48,TRUE,1961_1990,observed
1974,max,summer,18.91,TRUE,1961_1990,observed
1974,max,autumn,11.74,TRUE,1961_1990,observed
1974,max,annual,13.09,TRUE,1961_1990,observed
1975,max,winter,9.19,TRUE,1961_1990,observed
1975,max,spring,11.21,TRUE,1961_1990,observed
1975,max,summer,22.07,TRUE,1961_1990,observed
1975,max,autumn,13.44,TRUE,1961_1990,observed
1975,max,annual,13.78,TRUE,1961_1990,observed
1976,max,winter,7.65,TRUE,1961_1990,observed
1976,max,spring,12.28,TRUE,1961_1990,observed
1976,max,summer,23.42,TRUE,1961_1990,observed
1976,max,autumn,13.14,TRUE,1961_1990,observed
1976,max,annual,13.86,TRUE,1961_1990,observed
1977,max,winter,5.75,TRUE,1961_1990,observed
1977,max,spring,12.02,TRUE,1961_1990,observed
1977,max,summer,18.52,TRUE,1961_1990,observed
1977,max,autumn,13.48,TRUE,1961_1990,observed
1977,max,annual,12.81,TRUE,1961_1990,observed
1978,max,winter,6.55,TRUE,1961_1990,observed
1978,max,spring,12.14,TRUE,1961_1990,observed
1978,max,summer,18.34,TRUE,1961_1990,observed
1978,max,autumn,14.8,TRUE,1961_1990,observed
1978,max,annual,12.82,TRUE,1961_1990,observed
1979,max,winter,4.26,TRUE,1961_1990,observed
1979,max,spring,10.91,TRUE,1961_1990,observed
1979,max,summer,19.13,TRUE,1961_1990,observed
1979,max,autumn,14.04,TRUE,1961_1990,observed
1979,max,annual,12.27,TRUE,1961_1990,observed
1980,max,winter,7.25,TRUE,1961_1990,observed
1980,max,spring,12.39,TRUE,1961_1990,observed
1980,max,summer,18.81,TRUE,1961_1990,observed
1980,max,autumn,13.07,TRUE,1961_1990,observed
1980,max,annual,12.91,TRUE,1961_1990,observed
1981,max,winter,7.33,TRUE,1961_1990,observed
1981,max,spring,12.49,TRUE,1961_1990,observed
1981,max,summer,19.11,TRUE,1961_1990,observed
1981,max,autumn,13.59,TRUE,1961_1990,observed
1981,max,annual,12.72,TRUE,1961_1990,observed
1982,max,winter,5.42,TRUE,1961_1990,observed
1982,max,spring,13.1,TRUE,1961_1990,observed
1982,max,summer,20.1,TRUE,1961_1990,observed
1982,max,autumn,13.97,TRUE,1961_1990,observed
1982,max,annual,13.52,TRUE,1961_1990,observed
1983,max,winter,7.07,TRUE,1961_1990,observed
1983,max,spring,11.44,TRUE,1961_1990,observed
1983,max,summer,22.07,TRUE,1961_1990,observed
1983,max,autumn,13.58,TRUE,1961_1990,observed
1983,max,annual,13.68,TRUE,1961_1990,observed
1984,max,winter,7.1,TRUE,1961_1990,observed
1984,max,spring,11.84,TRUE,1961_1990,observed
1984,max,summer,21.5,TRUE,1961_1990,observed
1984,max,autumn,13.86,TRUE,1961_1990,observed
1984,max,annual,13.56,TRUE,1961_1990,observed
1985,max,winter,5.63,TRUE,1961_1990,observed
1985,max,spring,11.75,TRUE,1961_1990,observed
1985,max,summer,18.47,TRUE,1961_1990,observed
1985,max,autumn,13.24,TRUE,1961_1990,observed
1985,max,annual,12.37,TRUE,1961_1990,observed
1986,max,winter,5.52,TRUE,1961_1990,observed
1986,max,spring,10.98,TRUE,1961_1990,observed
1986,max,summer,18.9,TRUE,1961_1990,observed
1986,max,autumn,13.73,TRUE,1961_1990,observed
1986,max,annual,12.35,TRUE,1961_1990,observed
1987,max,winter,6.33,TRUE,1961_1990,observed
1987,max,spring,12.04,TRUE,1961_1990,observed
1987,max,summer,18.68,TRUE,1961_1990,observed
1987,max,autumn,13.1,TRUE,1961_1990,observed
1987,max,annual,12.47,TRUE,1961_1990,observed
1988,max,winter,7.83,TRUE,1961_1990,observed
1988,max,spring,12.77,TRUE,1961_1990,observed
1988,max,summer,18.73,TRUE,1961_1990,observed
1988,max,autumn,13.1,TRUE,1961_1990,observed
1988,max,annual,13.28,TRUE,1961_1990,observed
1989,max,winter,9.34,TRUE,1961_1990,observed
1989,max,spring,13.33,TRUE,1961_1990,observed
1989,max,summer,21.62,TRUE,1961_1990,observed
1989,max,autumn,14.3,TRUE,1961_1990,observed
1989,max,annual,14.47,TRUE,1961_1990,observed
1990,max,winter,8.95,TRUE,1961_1990,observed
1990,max,spring,14.45,TRUE,1961_1990,observed
1990,max,summer,21.08,TRUE,1961_1990,observed
1990,max,autumn,13.86,TRUE,1961_1990,observed
1990,max,annual,14.58,TRUE,1961_1990,observed
1991,max,winter,5.99,TRUE,1991_2020,observed
1991,max,spring,12.66,TRUE,1991_2020,observed
1991,max,summer,19.92,TRUE,1991_2020,observed
1991,max,autumn,14.06,TRUE,1991_2020,observed
1991,max,annual,13.24,TRUE,1991_2020,observed
1992,max,winter,7.37,TRUE,1991_2020,observed
1992,max,spring,14.06,TRUE,1991_2020,observed
1992,max,summer,20.13,TRUE,1991_2020,observed
1992,max,autumn,12.67,TRUE,1991_2020,observed
1992,max,annual,13.48,TRUE,1991_2020,observed
1993,max,winter,7.41,TRUE,1991_2020,observed
1993,max,spring,13.13,TRUE,1991_2020,observed
1993,max,summer,19.27,TRUE,1991_2020,observed
1993,max,autumn,11.68,TRUE,1991_2020,observed
1993,max,annual,13.06,TRUE,1991_2020,observed
1994,max,winter,7.46,TRUE,1991_2020,observed
1994,max,spring,12.43,TRUE,1991_2020,observed
1994,max,summer,20.83,TRUE,1991_2020,observed
1994,max,autumn,14.02,TRUE,1991_2020,observed
1994,max,annual,13.82,TRUE,1991_2020,observed
1995,max,winter,8.84,TRUE,1991_2020,observed
1995,max,spring,13.17,TRUE,1991_2020,observed
1995,max,summer,22.64,TRUE,1991_2020,observed
1995,max,autumn,14.84,TRUE,1991_2020,observed
1995,max,annual,14.49,TRUE,1991_2020,observed
1996,max,winter,5.35,TRUE,1991_2020,observed
1996,max,spring,11.29,TRUE,1991_2020,observed
1996,max,summer,20.9,TRUE,1991_2020,observed
1996,max,autumn,13.88,TRUE,1991_2020,observed
1996,max,annual,12.95,TRUE,1991_2020,observed
1997,max,winter,6.61,TRUE,1991_2020,observed
1997,max,spring,14.17,TRUE,1991_2020,observed
1997,max,summer,21.22,TRUE,1991_2020,observed
1997,max,autumn,14.49,TRUE,1991_2020,observed
1997,max,annual,14.43,TRUE,1991_2020,observed
1998,max,winter,8.93,TRUE,1991_2020,observed
1998,max,spring,13.51,TRUE,1991_2020,observed
1998,max,summer,19.26,TRUE,1991_2020,observed
1998,max,autumn,13.63,TRUE,1991_2020,observed
1998,max,annual,13.87,TRUE,1991_2020,observed
1999,max,winter,8.37,TRUE,1991_2020,observed
1999,max,spring,13.85,TRUE,1991_2020,observed
1999,max,summer,20.58,TRUE,1991_2020,observed
1999,max,autumn,14.83,TRUE,1991_2020,observed
1999,max,annual,14.37,TRUE,1991_2020,observed
2000,max,winter,8.29,TRUE,1991_2020,observed
2000,max,spring,13.06,TRUE,1991_2020,observed
2000,max,summer,20.07,TRUE,1991_2020,observed
2000,max,autumn,13.83,TRUE,1991_2020,observed
2000,max,annual,13.84,TRUE,1991_2020,observed
2001,max,winter,7.17,TRUE,1991_2020,observed
2001,max,spring,12.49,TRUE,1991_2020,observed
2001,max,summer,20.56,TRUE,1991_2020,observed
2001,max,autumn,14.65,TRUE,1991_2020,observed
2001,max,annual,13.64,TRUE,1991_2020,observed
2002,max,winter,8.35,TRUE,1991_2020,observed
2002,max,spring,13.85,TRUE,1991_2020,observed
2002,max,summer,19.99,TRUE,1991_2020,observed
2002,max,autumn,14.48,TRUE,1991_2020,observed
2002,max,annual,14.28,TRUE,1991_2020,observed
2003,max,winter,7.4,TRUE,1991_2020,observed
2003,max,spring,14.54,TRUE,1991_2020,observed
2003,max,summer,22.22,TRUE,1991_2020,observed
2003,max,autumn,14.71,TRUE,1991_2020,observed
2003,max,annual,14.78,TRUE,1991_2020,observed
2004,max,winter,8.04,TRUE,1991_2020,observed
2004,max,spring,13.49,TRUE,1991_2020,observed
2004,max,summer,20.67,TRUE,1991_2020,observed
2004,max,autumn,14.2,TRUE,1991_2020,observed
2004,max,annual,14.16,TRUE,1991_2020,observed
2005,max,winter,8.06,TRUE,1991_2020,observed
2005,max,spring,13.09,TRUE,1991_2020,observed
2005,max,summer,20.91,TRUE,1991_2020,observed
2005,max,autumn,15.05,TRUE,1991_2020,observed
2005,max,annual,14.24,TRUE,1991_2020,observed
2006,max,winter,6.94,TRUE,1991_2020,observed
2006,max,spring,12.47,TRUE,1991_2020,observed
2006,max,summer,22.19,TRUE,1991_2020,observed
2006,max,autumn,16.16,TRUE,1991_2020,observed
2006,max,annual,14.6,TRUE,1991_2020,observed
2007,max,winter,9.23,TRUE,1991_2020,observed
2007,max,spring,14.56,TRUE,1991_2020,observed
2007,max,summer,19.32,TRUE,1991_2020,observed
2007,max,autumn,14.17,TRUE,1991_2020,observed
2007,max,annual,14.26,TRUE,1991_2020,observed
2008,max,winter,9.05,TRUE,1991_2020,observed
2008,max,spring,13.22,TRUE,1991_2020,observed
2008,max,summer,19.42,TRUE,1991_2020,observed
2008,max,autumn,13.33,TRUE,1991_2020,observed
2008,max,annual,13.64,TRUE,1991_2020,observed
2009,max,winter,6.46,TRUE,1991_2020,observed
2009,max,spring,14.12,TRUE,1991_2020,observed
2009,max,summer,20.22,TRUE,1991_2020,observed
2009,max,autumn,14.73,TRUE,1991_2020,observed
2009,max,annual,13.88,TRUE,1991_2020,observed
2010,max,winter,5.13,TRUE,1991_2020,observed
2010,max,spring,13.16,TRUE,1991_2020,observed
2010,max,summer,20.35,TRUE,1991_2020,observed
2010,max,autumn,13.03,TRUE,1991_2020,observed
2010,max,annual,12.67,TRUE,1991_2020,observed
2011,max,winter,5.9,TRUE,1991_2020,observed
2011,max,spring,14.92,TRUE,1991_2020,observed
2011,max,summer,19.3,TRUE,1991_2020,observed
2011,max,autumn,15.9,TRUE,1991_2020,observed
2011,max,annual,14.58,TRUE,1991_2020,observed
2012,max,winter,8.17,TRUE,1991_2020,observed
2012,max,spring,13.53,TRUE,1991_2020,observed
2012,max,summer,19.24,TRUE,1991_2020,observed
2012,max,autumn,13.22,TRUE,1991_2020,observed
2012,max,annual,13.47,TRUE,1991_2020,observed
2013,max,winter,6.55,TRUE,1991_2020,observed
2013,max,spring,10.83,TRUE,1991_2020,observed
2013,max,summer,21.17,TRUE,1991_2020,observed
2013,max,autumn,14.02,TRUE,1991_2020,observed
2013,max,annual,13.33,TRUE,1991_2020,observed
2014,max,winter,9.08,TRUE,1991_2020,observed
2014,max,spring,14.26,TRUE,1991_2020,observed
2014,max,summer,20.66,TRUE,1991_2020,observed
2014,max,autumn,15.46,TRUE,1991_2020,observed
2014,max,annual,14.78,TRUE,1991_2020,observed
2015,max,winter,7.64,TRUE,1991_2020,observed
2015,max,spring,13.07,TRUE,1991_2020,observed
2015,max,summer,19.94,TRUE,1991_2020,observed
2015,max,autumn,14.61,TRUE,1991_2020,observed
2015,max,annual,14.21,TRUE,1991_2020,observed
2016,max,winter,9.8,TRUE,1991_2020,observed
2016,max,spring,12.96,TRUE,1991_2020,observed
2016,max,summer,20.77,TRUE,1991_2020,observed
2016,max,autumn,14.34,TRUE,1991_2020,observed
2016,max,annual,14.2,TRUE,1991_2020,observed
2017,max,winter,8.31,TRUE,1991_2020,observed
2017,max,spring,14.65,TRUE,1991_2020,observed
2017,max,summer,20.53,TRUE,1991_2020,observed
2017,max,autumn,14.23,TRUE,1991_2020,observed
2017,max,annual,14.33,TRUE,1991_2020,observed
2018,max,winter,7.31,TRUE,1991_2020,observed
2018,max,spring,13.57,TRUE,1991_2020,observed
2018,max,summer,22.76,TRUE,1991_2020,observed
2018,max,autumn,14.56,TRUE,1991_2020,observed
2018,max,annual,14.75,TRUE,1991_2020,observed
2019,max,winter,9.19,TRUE,1991_2020,observed
2019,max,spring,13.91,TRUE,1991_2020,observed
2019,max,summer,20.88,TRUE,1991_2020,observed
2019,max,autumn,13.55,TRUE,1991_2020,observed
2019,max,annual,14.34,TRUE,1991_2020,observed
2020,max,winter,9.12,TRUE,1991_2020,observed
2020,max,spring,15.11,TRUE,1991_2020,observed
2020,max,summer,20.58,TRUE,1991_2020,observed
2020,max,autumn,14.52,TRUE,1991_2020,observed
2020,max,annual,14.75,TRUE,1991_2020,observed
2021,max,winter,7.29,TRUE,NA,observed
2021,max,spring,12.5,TRUE,NA,observed
2021,max,summer,20.79,TRUE,NA,observed
2021,max,autumn,15.24,TRUE,NA,observed
2021,max,annual,14.09,TRUE,NA,observed
2022,max,winter,8.98,TRUE,NA,observed
2022,max,spring,14.66,TRUE,NA,observed
2022,max,summer,22.5,TRUE,NA,observed
2022,max,autumn,15.69,TRUE,NA,observed
2022,max,annual,15.31,TRUE,NA,observed
2023,max,winter,8.32,TRUE,NA,observed
2023,max,spring,13.51,TRUE,NA,observed
2023,max,summer,21.05,TRUE,NA,observed
2023,max,autumn,15.84,TRUE,NA,observed
2023,max,annual,14.96,TRUE,NA,observed
2024,max,winter,9.28,TRUE,NA,observed
2024,max,spring,14.38,TRUE,NA,observed
2024,max,summer,20.42,TRUE,NA,observed
2024,max,autumn,14.23,TRUE,NA,observed
2024,max,annual,14.56,TRUE,NA,observed
